book,lex,sp,vs,vt,ctyp,ptyp,gloss
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,אחר,subs,,,,PP,after
2_sam,מות,subs,,,,,death
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,WXQt,CP,and
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,שׁוב,verb,qal,perf,,VP,return
2_sam,מנ,prep,,,InfC,VP,from
2_sam,נכה,verb,hif,infc,,,strike
2_sam,את,prep,,,,PP,<object marker>
2_sam,ה,art,,,,,the
2_sam,עמלק,nmpr,,,,,Amalek
2_sam,ו,conj,,,WayX,CP,and
2_sam,ישׁב,verb,qal,wayq,,VP,sit
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ב,prep,,,,PP,in
2_sam,צקלג,nmpr,,,,,Ziklag
2_sam,יומ,subs,,,,NP,day
2_sam,שׁנימ,subs,,,,,two
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,יומ,subs,,,,,day
2_sam,ה,art,,,,,the
2_sam,שׁלישׁי,adjv,,,,,third
2_sam,ו,conj,,,WXQt,CP,and
2_sam,הנה,intj,,,,InjP,behold
2_sam,אישׁ,subs,,,,NP,man
2_sam,בוא,verb,qal,perf,,VP,come
2_sam,מנ,prep,,,,PP,from
2_sam,ה,art,,,,,the
2_sam,מחנה,subs,,,,,camp
2_sam,מנ,prep,,,,,from
2_sam,עמ,prep,,,,,with
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,בגד,subs,,,,NP,garment
2_sam,קרע,verb,qal,ptcp,,VP,tear
2_sam,ו,conj,,,NmCl,CP,and
2_sam,אדמה,subs,,,,NP,soil
2_sam,על,prep,,,,PP,upon
2_sam,ראשׁ,subs,,,,,head
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,ב,prep,,,InfC,VP,in
2_sam,בוא,verb,qal,infc,,,come
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,,David
2_sam,ו,conj,,,Way0,CP,and
2_sam,נפל,verb,qal,wayq,,VP,fall
2_sam,ארצ,subs,,,,AdvP,earth
2_sam,ו,conj,,,Way0,CP,and
2_sam,חוה,verb,hsht,wayq,,VP,bow down
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אי,inrg,,,xYq0,InrP,where
2_sam,מנ,prep,,,,,from
2_sam,זה,prde,,,,,this
2_sam,בוא,verb,qal,impf,,VP,come
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,מנ,prep,,,xQt0,PP,from
2_sam,מחנה,subs,,,,,camp
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,מלט,verb,nif,perf,,VP,escape
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,מה,prin,,,xQtX,IPrP,what
2_sam,היה,verb,qal,perf,,VP,be
2_sam,ה,art,,,,NP,the
2_sam,דבר,subs,,,,,word
2_sam,נגד,verb,hif,impv,ZIm0,VP,report
2_sam,נא,intj,,,,InjP,yeah
2_sam,ל,prep,,,,PP,to
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אשׁר,conj,,,xQtX,CP,<relative>
2_sam,נוס,verb,qal,perf,,VP,flee
2_sam,ה,art,,,,NP,the
2_sam,עמ,subs,,,,,people
2_sam,מנ,prep,,,,PP,from
2_sam,ה,art,,,,,the
2_sam,מלחמה,subs,,,,,war
2_sam,ו,conj,,,WxQ0,CP,and
2_sam,גמ,advb,,,,AdvP,even
2_sam,רבה,verb,hif,infa,,AdvP,be many
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,מנ,prep,,,,PP,from
2_sam,ה,art,,,,,the
2_sam,עמ,subs,,,,,people
2_sam,ו,conj,,,Way0,CP,and
2_sam,מות,verb,qal,wayq,,VP,die
2_sam,ו,conj,,,WXQt,CP,and
2_sam,גמ,advb,,,,PrNP,even
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,,,and
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,בנ,subs,,,,,son
2_sam,מות,verb,qal,perf,,VP,die
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אל,prep,,,,PP,to
2_sam,ה,art,,,,,the
2_sam,נער,subs,,,,,boy
2_sam,ה,art,,,Ptcp,CP,the
2_sam,נגד,verb,hif,ptca,,VP,report
2_sam,ל,prep,,,,PP,to
2_sam,איכ,inrg,,,xQt0,InrP,how
2_sam,ידע,verb,qal,perf,,VP,know
2_sam,כי,conj,,,xQtX,CP,that
2_sam,מות,verb,qal,perf,,VP,die
2_sam,שׁאול,nmpr,,,,PrNP,Saul
2_sam,ו,conj,,,,,and
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,בנ,subs,,,,,son
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ה,art,,,,NP,the
2_sam,נער,subs,,,,,boy
2_sam,ה,art,,,Ptcp,CP,the
2_sam,נגד,verb,hif,ptca,,VP,report
2_sam,ל,prep,,,,PP,to
2_sam,קרא,verb,nif,infa,xQt0,AdvP,encounter
2_sam,קרה,verb,nif,perf,,VP,meet
2_sam,ב,prep,,,,PP,in
2_sam,הר,subs,,,,,mountain
2_sam,ה,art,,,,,the
2_sam,גלבע,nmpr,,,,,Gilboa
2_sam,ו,conj,,,Ptcp,CP,and
2_sam,הנה,intj,,,,InjP,behold
2_sam,שׁאול,nmpr,,,,PrNP,Saul
2_sam,שׁענ,verb,nif,ptca,,VP,lean
2_sam,על,prep,,,,PP,upon
2_sam,חנית,subs,,,,,spear
2_sam,ו,conj,,,WXQt,CP,and
2_sam,הנה,intj,,,,InjP,behold
2_sam,ה,art,,,,NP,the
2_sam,רכב,subs,,,,,chariot
2_sam,ו,conj,,,,,and
2_sam,בעל,subs,,,,,"lord, baal"
2_sam,ה,art,,,,,the
2_sam,פרשׁ,subs,,,,,horseman
2_sam,דבק,verb,hif,perf,,VP,"cling, cleave to"
2_sam,ו,conj,,,Way0,CP,and
2_sam,פנה,verb,qal,wayq,,VP,turn
2_sam,אחר,subs,,,,PP,after
2_sam,ו,conj,,,Way0,CP,and
2_sam,ראה,verb,qal,wayq,,VP,see
2_sam,ו,conj,,,Way0,CP,and
2_sam,קרא,verb,qal,wayq,,VP,call
2_sam,אל,prep,,,,PP,to
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,הנה,intj,,,NmCl,InjP,behold
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ל,prep,,,,PP,to
2_sam,מי,prin,,,NmCl,IPrP,who
2_sam,אתה,prps,,,,PPrP,you
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,עמלקי,adjv,,,NmCl,NP,Amalekite
2_sam,אנכי,prps,,,,PPrP,i
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,עמד,verb,qal,impv,ZIm0,VP,stand
2_sam,נא,intj,,,,InjP,yeah
2_sam,על,prep,,,,PP,upon
2_sam,ו,conj,,,WIm0,CP,and
2_sam,מות,verb,piel,impv,,VP,die
2_sam,כי,conj,,,xQtX,CP,that
2_sam,אחז,verb,qal,perf,,VP,seize
2_sam,ה,art,,,,NP,the
2_sam,שׁבצ,subs,,,,,cramp
2_sam,כי,conj,,,NmCl,CP,that
2_sam,כל,subs,,,,NP,whole
2_sam,עוד,subs,,,,,duration
2_sam,נפשׁ,subs,,,,NP,soul
2_sam,ב,prep,,,,PP,in
2_sam,ו,conj,,,Way0,CP,and
2_sam,עמד,verb,qal,wayq,,VP,stand
2_sam,על,prep,,,,PP,upon
2_sam,ו,conj,,,WYq0,CP,and
2_sam,מות,verb,piel,impf,,VP,die
2_sam,כי,conj,,,xQt0,CP,that
2_sam,ידע,verb,qal,perf,,VP,know
2_sam,כי,conj,,,xYq0,CP,that
2_sam,לא,nega,,,,NegP,not
2_sam,חיה,verb,qal,impf,,VP,be alive
2_sam,אחר,subs,,,InfC,VP,after
2_sam,נפל,verb,qal,infc,,,fall
2_sam,ו,conj,,,Way0,CP,and
2_sam,לקח,verb,qal,wayq,,VP,take
2_sam,ה,art,,,,NP,the
2_sam,נזר,subs,,,,,consecration
2_sam,אשׁר,conj,,,NmCl,CP,<relative>
2_sam,על,prep,,,,PP,upon
2_sam,ראשׁ,subs,,,,,head
2_sam,ו,conj,,,Way0,NP,and
2_sam,אצעדה,subs,,,,,bracelet
2_sam,אשׁר,conj,,,NmCl,CP,<relative>
2_sam,על,prep,,,,PP,upon
2_sam,זרוע,subs,,,,,arm
2_sam,ו,conj,,,Way0,CP,and
2_sam,בוא,verb,hif,wayq,,VP,come
2_sam,אל,prep,,,,PP,to
2_sam,אדונ,subs,,,,,lord
2_sam,הנה,advb,,,,AdvP,here
2_sam,ו,conj,,,WayX,CP,and
2_sam,חזק,verb,hif,wayq,,VP,be strong
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ב,prep,,,,PP,in
2_sam,בגד,subs,,,,,garment
2_sam,ו,conj,,,Way0,CP,and
2_sam,קרע,verb,qal,wayq,,VP,tear
2_sam,ו,conj,,,Ellp,CP,and
2_sam,גמ,advb,,,,NP,even
2_sam,כל,subs,,,,,whole
2_sam,ה,art,,,,,the
2_sam,אישׁ,subs,,,,,man
2_sam,אשׁר,conj,,,NmCl,CP,<relative>
2_sam,את,prep,,,,PP,together with
2_sam,ו,conj,,,Way0,CP,and
2_sam,ספד,verb,qal,wayq,,VP,lament
2_sam,ו,conj,,,Way0,CP,and
2_sam,בכה,verb,qal,wayq,,VP,weep
2_sam,ו,conj,,,Way0,CP,and
2_sam,צומ,verb,qal,wayq,,VP,fast
2_sam,עד,prep,,,,PP,unto
2_sam,ה,art,,,,,the
2_sam,ערב,subs,,,,,evening
2_sam,על,prep,,,,PP,upon
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,,,and
2_sam,על,prep,,,,,upon
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,בנ,subs,,,,,son
2_sam,ו,conj,,,,,and
2_sam,על,prep,,,,,upon
2_sam,עמ,subs,,,,,people
2_sam,יהוה,nmpr,,,,,YHWH
2_sam,ו,conj,,,,,and
2_sam,על,prep,,,,,upon
2_sam,בית,subs,,,,,house
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,כי,conj,,,xQt0,CP,that
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,ב,prep,,,,PP,in
2_sam,ה,art,,,,,the
2_sam,חרב,subs,,,,,dagger
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אל,prep,,,,PP,to
2_sam,ה,art,,,,,the
2_sam,נער,subs,,,,,boy
2_sam,ה,art,,,Ptcp,CP,the
2_sam,נגד,verb,hif,ptca,,VP,report
2_sam,ל,prep,,,,PP,to
2_sam,אי,inrg,,,NmCl,InrP,where
2_sam,מנ,prep,,,,,from
2_sam,זה,prde,,,,,this
2_sam,אתה,prps,,,,PPrP,you
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,בנ,subs,,,NmCl,NP,son
2_sam,אישׁ,subs,,,,,man
2_sam,גר,subs,,,,,sojourner
2_sam,עמלקי,adjv,,,,,Amalekite
2_sam,אנכי,prps,,,,PPrP,i
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,איכ,inrg,,,xQt0,InrP,how
2_sam,לא,nega,,,,NegP,not
2_sam,ירא,verb,qal,perf,,VP,fear
2_sam,ל,prep,,,InfC,VP,to
2_sam,שׁלח,verb,qal,infc,,,send
2_sam,יד,subs,,,,NP,hand
2_sam,ל,prep,,,InfC,VP,to
2_sam,שׁחת,verb,piel,infc,,,destroy
2_sam,את,prep,,,,PP,<object marker>
2_sam,משׁיח,subs,,,,,anointed
2_sam,יהוה,nmpr,,,,,YHWH
2_sam,ו,conj,,,WayX,CP,and
2_sam,קרא,verb,qal,wayq,,VP,call
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ל,prep,,,,PP,to
2_sam,אחד,subs,,,,,one
2_sam,מנ,prep,,,,,from
2_sam,ה,art,,,,,the
2_sam,נער,subs,,,,,boy
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,נגשׁ,verb,qal,impv,ZIm0,VP,approach
2_sam,פגע,verb,qal,impv,ZIm0,VP,meet
2_sam,ב,prep,,,,PP,in
2_sam,ו,conj,,,Way0,CP,and
2_sam,נכה,verb,hif,wayq,,VP,strike
2_sam,ו,conj,,,Way0,CP,and
2_sam,מות,verb,qal,wayq,,VP,die
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,דמ,subs,,,NmCl,NP,blood
2_sam,על,prep,,,,PP,upon
2_sam,ראשׁ,subs,,,,,head
2_sam,כי,conj,,,XQtl,CP,that
2_sam,פה,subs,,,,NP,mouth
2_sam,ענה,verb,qal,perf,,VP,answer
2_sam,ב,prep,,,,PP,in
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,אנכי,prps,,,XQtl,PPrP,i
2_sam,מות,verb,piel,perf,,VP,die
2_sam,את,prep,,,,PP,<object marker>
2_sam,משׁיח,subs,,,,,anointed
2_sam,יהוה,nmpr,,,,,YHWH
2_sam,ו,conj,,,WayX,CP,and
2_sam,קינ,verb,piel,wayq,,VP,chant elegy
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,את,prep,,,,PP,<object marker>
2_sam,ה,art,,,,,the
2_sam,קינה,subs,,,,,elegy
2_sam,ה,art,,,,,the
2_sam,זאת,prde,,,,,this
2_sam,על,prep,,,,PP,upon
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,,,and
2_sam,על,prep,,,,,upon
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,בנ,subs,,,,,son
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,ל,prep,,,InfC,VP,to
2_sam,למד,verb,piel,infc,,,learn
2_sam,בנ,subs,,,,NP,son
2_sam,יהודה,nmpr,,,,,Judah
2_sam,קשׁת,subs,,,,NP,bow
2_sam,הנה,intj,,,Ptcp,InjP,behold
2_sam,כתב,verb,qal,ptcp,,VP,write
2_sam,על,prep,,,,PP,upon
2_sam,ספר,subs,,,,,letter
2_sam,ה,art,,,,,the
2_sam,ישׁר,adjv,,,,,right
2_sam,ה,art,,,AjCl,NP,the
2_sam,צבי,subs,,,,,beauty
2_sam,ישׂראל,nmpr,,,Voct,PrNP,Israel
2_sam,על,prep,,,AjCl,PP,upon
2_sam,במה,subs,,,,,high place
2_sam,חלל,adjv,,,,AdjP,pierced
2_sam,איכ,inrg,,,xQtX,InrP,how
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,גבור,subs,,,,NP,vigorous
2_sam,אל,nega,,,xYq0,NegP,not
2_sam,נגד,verb,hif,impf,,VP,report
2_sam,ב,prep,,,,PP,in
2_sam,גת,nmpr,,,,,Gath
2_sam,אל,nega,,,xYq0,NegP,not
2_sam,בשׂר,verb,piel,impf,,VP,announce
2_sam,ב,prep,,,,PP,in
2_sam,חוצ,subs,,,,,outside
2_sam,אשׁקלונ,nmpr,,,,,Ashkelon
2_sam,פנ,conj,,,xYqX,CP,lest
2_sam,שׂמח,verb,qal,impf,,VP,rejoice
2_sam,בת,subs,,,,NP,daughter
2_sam,פלשׁתי,adjv,,,,,Philistine
2_sam,פנ,conj,,,xYqX,CP,lest
2_sam,עלז,verb,qal,impf,,VP,rejoice
2_sam,בת,subs,,,,NP,daughter
2_sam,ה,art,,,,,the
2_sam,ערל,adjv,,,,,uncircumcised
2_sam,הר,subs,,,Voct,NP,mountain
2_sam,ב,prep,,,,,in
2_sam,ה,art,,,,,the
2_sam,גלבע,nmpr,,,,,Gilboa
2_sam,אל,nega,,,Ellp,NegP,not
2_sam,טל,subs,,,,NP,dew
2_sam,ו,conj,,,NmCl,CP,and
2_sam,אל,nega,,,,NegP,not
2_sam,מטר,subs,,,,NP,rain
2_sam,על,prep,,,,PP,upon
2_sam,ו,conj,,,NmCl,CP,and
2_sam,שׂדה,subs,,,,NP,open field
2_sam,תרומה,subs,,,,,contribution
2_sam,כי,conj,,,xQtX,CP,that
2_sam,שׁמ,advb,,,,AdvP,there
2_sam,געל,verb,nif,perf,,VP,abhor
2_sam,מגנ,subs,,,,NP,shield
2_sam,גבור,subs,,,,,vigorous
2_sam,מגנ,subs,,,NmCl,NP,shield
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,בלי,subs,,,,PP,destruction
2_sam,משׁיח,subs,,,,,anointed
2_sam,ב,prep,,,,,in
2_sam,ה,art,,,,,the
2_sam,שׁמנ,subs,,,,,oil
2_sam,מנ,prep,,,XQtl,PP,from
2_sam,דמ,subs,,,,,blood
2_sam,חלל,adjv,,,,,pierced
2_sam,מנ,prep,,,,,from
2_sam,חלב,subs,,,,,fat
2_sam,גבור,subs,,,,,vigorous
2_sam,קשׁת,subs,,,,NP,bow
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,לא,nega,,,,NegP,not
2_sam,סוג,verb,nif,perf,,VP,turn
2_sam,אחור,subs,,,,NP,back(wards)
2_sam,ו,conj,,,WXYq,CP,and
2_sam,חרב,subs,,,,NP,dagger
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,לא,nega,,,,NegP,not
2_sam,שׁוב,verb,qal,impf,,VP,return
2_sam,ריקמ,advb,,,,AdvP,with empty hands
2_sam,שׁאול,nmpr,,,CPen,PrNP,Saul
2_sam,ו,conj,,,,,and
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,ה,art,,,,,the
2_sam,אהב,verb,nif,ptca,,,love
2_sam,ו,conj,,,,,and
2_sam,ה,art,,,,,the
2_sam,נעימ,adjv,,,,,pleasant
2_sam,ב,prep,,,xQt0,PP,in
2_sam,חיימ,subs,,,,,life
2_sam,ו,conj,,,,,and
2_sam,ב,prep,,,,,in
2_sam,מות,subs,,,,,death
2_sam,לא,nega,,,,NegP,not
2_sam,פרד,verb,nif,perf,,VP,divide
2_sam,מנ,prep,,,xQt0,PP,from
2_sam,נשׁר,subs,,,,,eagle
2_sam,קלל,verb,qal,perf,,VP,be slight
2_sam,מנ,prep,,,xQt0,PP,from
2_sam,ארי,subs,,,,,lion
2_sam,גבר,verb,qal,perf,,VP,be superior
2_sam,בת,subs,,,Voct,NP,daughter
2_sam,ישׂראל,nmpr,,,,,Israel
2_sam,אל,prep,,,xIm0,PP,to
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,בכה,verb,qal,impv,,VP,weep
2_sam,ה,art,,,Ptcp,CP,the
2_sam,לבשׁ,verb,hif,ptca,,VP,cloth
2_sam,שׁני,subs,,,,NP,scarlet
2_sam,עמ,prep,,,,PP,with
2_sam,עדנ,subs,,,,,delight
2_sam,ה,art,,,Ptcp,CP,the
2_sam,עלה,verb,hif,ptca,,VP,ascend
2_sam,עדי,subs,,,,NP,ornament
2_sam,זהב,subs,,,,,gold
2_sam,על,prep,,,,PP,upon
2_sam,לבושׁ,subs,,,,,clothing
2_sam,איכ,inrg,,,xQtX,InrP,how
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,גבור,subs,,,,NP,vigorous
2_sam,ב,prep,,,,PP,in
2_sam,תוכ,subs,,,,,midst
2_sam,ה,art,,,,,the
2_sam,מלחמה,subs,,,,,war
2_sam,יהונתנ,nmpr,,,AjCl,PrNP,Jehonathan
2_sam,על,prep,,,,PP,upon
2_sam,במה,subs,,,,,high place
2_sam,חלל,adjv,,,,AdjP,pierced
2_sam,צרר,verb,qal,perf,ZQt0,VP,"wrap, be narrow"
2_sam,ל,prep,,,,PP,to
2_sam,על,prep,,,,PP,upon
2_sam,אח,subs,,,Voct,NP,brother
2_sam,יהונתנ,nmpr,,,,,Jehonathan
2_sam,נעמ,verb,qal,perf,ZQt0,VP,be pleasant
2_sam,ל,prep,,,,PP,to
2_sam,מאד,subs,,,,AdvP,might
2_sam,פלא,verb,nif,perf,ZQtX,VP,be miraculous
2_sam,אהבה,subs,,,,NP,love
2_sam,ל,prep,,,,PP,to
2_sam,מנ,prep,,,,PP,from
2_sam,אהבה,subs,,,,,love
2_sam,אשׁה,subs,,,,,woman
2_sam,איכ,inrg,,,xQtX,InrP,how
2_sam,נפל,verb,qal,perf,,VP,fall
2_sam,גבור,subs,,,,NP,vigorous
2_sam,ו,conj,,,WayX,CP,and
2_sam,אבד,verb,qal,wayq,,VP,perish
2_sam,כלי,subs,,,,NP,tool
2_sam,מלחמה,subs,,,,,war
2_sam,ו,conj,,,Way0,CP,and
2_sam,היה,verb,qal,wayq,,VP,be
2_sam,אחר,subs,,,,PP,after
2_sam,כנ,advb,,,,,thus
2_sam,ו,conj,,,WayX,CP,and
2_sam,שׁאל,verb,qal,wayq,,VP,ask
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ב,prep,,,,PP,in
2_sam,יהוה,nmpr,,,,,YHWH
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,ה,inrg,,,xYq0,InrP,<interrogative>
2_sam,עלה,verb,qal,impf,,VP,ascend
2_sam,ב,prep,,,,PP,in
2_sam,אחד,subs,,,,,one
2_sam,עיר,subs,,,,,town
2_sam,יהודה,nmpr,,,,,Judah
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,אל,prep,,,,PP,to
2_sam,עלה,verb,qal,impv,ZIm0,VP,ascend
2_sam,ו,conj,,,WayX,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אנ,inrg,,,xYq0,InrP,whither
2_sam,עלה,verb,qal,impf,,VP,ascend
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,חברונ,nmpr,,,NmCl,AdvP,Hebron
2_sam,ו,conj,,,WayX,CP,and
2_sam,עלה,verb,qal,wayq,,VP,ascend
2_sam,שׁמ,advb,,,,AdvP,there
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,ו,conj,,,,,and
2_sam,גמ,advb,,,,,even
2_sam,שׁנימ,subs,,,,,two
2_sam,אשׁה,subs,,,,,woman
2_sam,אחינעמ,nmpr,,,,,Ahinoam
2_sam,ה,art,,,,,the
2_sam,יזרעאלי,adjv,,,,,Jezreelite
2_sam,ו,conj,,,,,and
2_sam,אביגיל,nmpr,,,,,Abigail
2_sam,אשׁה,subs,,,,,woman
2_sam,נבל,nmpr,,,,,Nabal
2_sam,ה,art,,,,,the
2_sam,כרמלי,adjv,,,,,Carmelite
2_sam,ו,conj,,,WxQX,CP,and
2_sam,אישׁ,subs,,,,NP,man
2_sam,אשׁר,conj,,,NmCl,CP,<relative>
2_sam,עמ,prep,,,,PP,with
2_sam,עלה,verb,hif,perf,WxQX,VP,ascend
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,אישׁ,subs,,,Ellp,NP,man
2_sam,ו,conj,,,,,and
2_sam,בית,subs,,,,,house
2_sam,ו,conj,,,Way0,CP,and
2_sam,ישׁב,verb,qal,wayq,,VP,sit
2_sam,ב,prep,,,,PP,in
2_sam,עיר,subs,,,,,town
2_sam,חברונ,nmpr,,,,,Hebron
2_sam,ו,conj,,,WayX,CP,and
2_sam,בוא,verb,qal,wayq,,VP,come
2_sam,אישׁ,subs,,,,NP,man
2_sam,יהודה,nmpr,,,,,Judah
2_sam,ו,conj,,,Way0,CP,and
2_sam,משׁח,verb,qal,wayq,,VP,smear
2_sam,שׁמ,advb,,,,AdvP,there
2_sam,את,prep,,,,PP,<object marker>
2_sam,דוד,nmpr,,,,,David
2_sam,ל,prep,,,,PP,to
2_sam,מלכ,subs,,,,,king
2_sam,על,prep,,,,,upon
2_sam,בית,subs,,,,,house
2_sam,יהודה,nmpr,,,,,Judah
2_sam,ו,conj,,,Way0,CP,and
2_sam,נגד,verb,hif,wayq,,VP,report
2_sam,ל,prep,,,,PP,to
2_sam,דוד,nmpr,,,,,David
2_sam,ל,prep,,,InfC,VP,to
2_sam,אמר,verb,qal,infc,,,say
2_sam,אישׁ,subs,,,NmCl,NP,man
2_sam,יבישׁ,nmpr,,,,,Jabesh
2_sam,גלעד,nmpr,,,,,Gilead
2_sam,אשׁר,conj,,,xQt0,CP,<relative>
2_sam,קבר,verb,qal,perf,,VP,bury
2_sam,את,prep,,,,PP,<object marker>
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,WayX,CP,and
2_sam,שׁלח,verb,qal,wayq,,VP,send
2_sam,דוד,nmpr,,,,PrNP,David
2_sam,מלאכ,subs,,,,NP,messenger
2_sam,אל,prep,,,,PP,to
2_sam,אישׁ,subs,,,,,man
2_sam,יבישׁ,nmpr,,,,,Jabesh
2_sam,גלעד,nmpr,,,,,Gilead
2_sam,ו,conj,,,Way0,CP,and
2_sam,אמר,verb,qal,wayq,,VP,say
2_sam,אל,prep,,,,PP,to
2_sam,ברכ,verb,qal,ptcp,Ptcp,VP,bless
2_sam,אתמ,prps,,,,PPrP,you
2_sam,ל,prep,,,,PP,to
2_sam,יהוה,nmpr,,,,,YHWH
2_sam,אשׁר,conj,,,xQt0,CP,<relative>
2_sam,עשׂה,verb,qal,perf,,VP,make
2_sam,ה,art,,,,NP,the
2_sam,חסד,subs,,,,,loyalty
2_sam,ה,art,,,,,the
2_sam,זה,prde,,,,,this
2_sam,עמ,prep,,,,PP,with
2_sam,אדונ,subs,,,,,lord
2_sam,עמ,prep,,,,,with
2_sam,שׁאול,nmpr,,,,,Saul
2_sam,ו,conj,,,Way0,CP,and
2_sam,קבר,verb,qal,wayq,,VP,bury
2_sam,את,prep,,,,PP,<object marker>
2_sam,ו,conj,,,MSyn,CP,and
2_sam,עתה,advb,,,,AdvP,now
2_sam,עשׂה,verb,qal,impf,ZYqX,VP,make
2_sam,יהוה,nmpr,,,,PrNP,YHWH
2_sam,עמ,prep,,,,PP,with
2_sam,חסד,subs,,,,NP,loyalty
2_sam,ו,conj,,,,,and
2_sam,אמת,subs,,,,,trustworthiness
2_sam,ו,conj,,,WXYq,CP,and
2_sam,גמ,advb,,,,PPrP,even
2_sam,אנכי,prps,,,,,i
2_sam,עשׂה,verb,qal,impf,,VP,make
2_sam,את,prep,,,,PP,together with
2_sam,ה,art,,,,NP,the
2_sam,טובה,subs,,,,,what is good
